10, 0.5, 0.45811922284038137
10, 0.5, 0.4581323102747146
10, 0.5, 0.45812864405806186
10, 0.5, 0.458118750605215
10, 0.5, 0.45812875495942856
10, 0.5, 0.4581323102747146
10, 0.5, 0.45813725487161056
10, 0.5, 0.45812864405806186
10, 0.5, 0.4581485979187108
10, 0.5, 0.4581466813329068
50, 0.5391306269741125, 0.5594384672888365
50, 0.5466433054981796, 0.5708235358544878
50, 0.639389421569967, 0.45820234471838023
50, 0.5384233622401002, 0.5241534398279603
50, 0.6046249487634923, 0.5446879594689118
50, 0.6041929546787974, 0.5279149205638919
50, 0.5940481261503098, 0.5008786508388978
50, 0.5149630695289455, 0.6203432091291919
50, 0.5930093310722294, 0.48505659930479905
50, 0.5052602814592158, 0.608790090638085
100, 0.5671097787386576, 0.5266382156006312
100, 0.5977492103549986, 0.4975870716760285
100, 0.5625386785401413, 0.5482093421626509
100, 0.5604550605595429, 0.5731210533448107
100, 0.5798666645234402, 0.5154330556252563
100, 0.5167995467076023, 0.6287592992420933
100, 0.5888923269813459, 0.5003265843069168
100, 0.5919383875971485, 0.5021272813351638
100, 0.552263247148839, 0.5152134983195372
100, 0.5446018822886444, 0.6139523463187851
250, 0.6019425668887585, 0.5182706085744133
250, 0.6117860041953658, 0.4873614523552203
250, 0.6436872603939786, 0.4873587839463041
250, 0.626540109143808, 0.5057532480650297
250, 0.6154308287053036, 0.4980927353870724
250, 0.6275547929241378, 0.4895931041853761
250, 0.5969153613077968, 0.5049950718947458
250, 0.6024308206682044, 0.48559570482205366
250, 0.6478685612788632, 0.5105976292148922
250, 0.5874135007193203, 0.5602440907627326
500, 0.6256439725774173, 0.46612501258145306
500, 0.651911222201683, 0.45577933511308877
500, 0.6895348930663945, 0.4455796372285078
500, 0.6725565209004766, 0.4595367638055448
500, 0.6332812261398616, 0.4690647681598754
500, 0.649048005593821, 0.4721476803516448
500, 0.6892234554704516, 0.4480873921045338
500, 0.7003548379318936, 0.4389726235940928
500, 0.6347017834323236, 0.46376005939205206
500, 0.6853395272578221, 0.44287504118372173
750, 0.6635750624884467, 0.45149962622108825
750, 0.6310991536934489, 0.4691188890705094
750, 0.6881022801250573, 0.43332493338843153
750, 0.6611719698126552, 0.4462219573437764
750, 0.6057843003303248, 0.4601766953795164
750, 0.6815721369843196, 0.4311114837045269
750, 0.64637567009315, 0.46236639911894506
750, 0.642264693826704, 0.4604238494658537
750, 0.679506602477034, 0.4362780264517916
750, 0.671712625479212, 0.4443605592100637
1000, 0.6565104522475748, 0.4419717703919661
1000, 0.6879515845141171, 0.4222888831310555
1000, 0.6702398270416241, 0.4322972084300865
1000, 0.6555299261390579, 0.44015834764138406
1000, 0.679269508049155, 0.431066243937647
1000, 0.687913408292679, 0.43773620508116157
1000, 0.6763600781206048, 0.42350084875601757
1000, 0.6848231436310007, 0.43368054915160087
1000, 0.6875236089790472, 0.435093023305214
1000, 0.6502676354050296, 0.43563257444649245
1500, 0.7014097072084744, 0.42855905437096675
1500, 0.6901537497086552, 0.42283900307198263
1500, 0.7152194529950251, 0.40977179010467135
1500, 0.7184704596417061, 0.4078559987329959
1500, 0.693167661927457, 0.42347695576697697
1500, 0.6644189579097112, 0.4298122876763493
1500, 0.7033205275551947, 0.41483634001829156
1500, 0.702792088279498, 0.4173127763690987
1500, 0.6779373588484444, 0.4255320300697608
1500, 0.713794877152938, 0.41128788257409066
2000, 0.6977447899504111, 0.42196083546487534
2000, 0.6964086222000755, 0.4139817367627962
2000, 0.7138672110461892, 0.41670262670481845
2000, 0.68724833832973, 0.42010678915993493
2000, 0.7292662932094548, 0.40701182716116086
2000, 0.695940461168755, 0.42578732562247934
2000, 0.6882971797818732, 0.42776396226707597
2000, 0.7212794258296296, 0.4078683849325944
2000, 0.6907464857783528, 0.42097829394360536
2000, 0.7030472661806901, 0.41090944566907056
3000, 0.7272751018702329, 0.40384468976228477
3000, 0.7249764914846933, 0.40178976668862165
3000, 0.7117755559663406, 0.40865715054183943
3000, 0.7303734036311614, 0.402759088047572
3000, 0.7295938050038979, 0.40032616094081114
3000, 0.7228084839619685, 0.39990796837243564
3000, 0.6983917764400472, 0.4108972138214964
3000, 0.7230556247639102, 0.40313120418156995
3000, 0.722667834725091, 0.4065885985159172
3000, 0.7122135778754732, 0.40998924845337326
4000, 0.7293788125989568, 0.39796149269238656
4000, 0.718721618993273, 0.4029793700181866
4000, 0.7386737178817422, 0.39711775936348104
4000, 0.707853451532273, 0.4080302171274652
4000, 0.7313298184419279, 0.40160523202759785
4000, 0.736614211198894, 0.40102298106201706
4000, 0.7254346061419513, 0.4029173913440144
4000, 0.7298730942028404, 0.40147153130520213
4000, 0.7204877715534909, 0.40386205217638554
4000, 0.7176185271211915, 0.40561137148528276
